timestamp,Home ID,Appliance Type,Energy Consumption (kWh),Outdoor Temperature (°C),Season,Household Size
2023-08-10 03:43:00,348,Microwave,1.47,4.3,Summer,3
2023-03-23 06:05:00,456,Oven,0.32,3.5,Winter,4
2023-08-21 07:03:00,149,Oven,0.36,17.1,Summer,3
2023-09-11 01:19:00,241,Microwave,1.67,-4.3,Summer,4
2023-01-23 12:50:00,445,Air Conditioning,2.39,-3.0,Winter,3
2023-02-10 01:29:00,233,TV,1.46,-5.6,Winter,3
2023-08-07 08:26:00,181,Microwave,1.24,4.1,Summer,5
2023-04-18 09:27:00,14,Oven,1.28,8.0,Spring,1
2023-01-21 17:54:00,395,Fridge,0.23,10.2,Winter,2
2023-09-30 05:56:00,23,Dishwasher,0.64,34.7,Summer,1
2023-09-11 06:43:00,179,TV,1.08,39.9,Summer,2
2023-04-13 10:18:00,484,Washing Machine,0.51,20.3,Spring,2
2023-01-13 04:42:00,218,TV,1.63,21.2,Winter,4
2023-10-30 17:51:00,115,Microwave,1.81,-4.9,Fall,4
2023-03-17 00:32:00,84,Computer,0.57,15.5,Winter,3
2023-06-27 19:48:00,369,Dishwasher,0.21,30.8,Spring,4
2023-07-15 07:32:00,317,Computer,1.69,5.3,Summer,4
2023-01-10 19:50:00,387,Heater,4.27,9.8,Winter,3
2023-12-04 00:04:00,441,Microwave,1.9,31.2,Fall,5
2023-07-08 23:50:00,21,TV,1.21,5.7,Summer,4
2023-02-02 05:25:00,457,Oven,1.94,-1.4,Winter,1
2023-05-18 12:59:00,385,TV,0.29,-5.2,Spring,4
2023-09-19 19:25:00,497,Microwave,0.81,21.7,Summer,5
2023-11-18 08:43:00,411,Microwave,1.71,38.1,Fall,4
2023-11-20 22:50:00,269,Air Conditioning,4.49,4.0,Fall,3
2023-01-20 08:12:00,201,Microwave,1.62,28.7,Winter,2
2023-03-01 14:36:00,414,Fridge,0.48,7.7,Winter,4
2023-01-27 17:30:00,90,Computer,1.55,3.8,Winter,4
2023-06-25 02:43:00,199,Washing Machine,1.19,-1.2,Spring,5
2023-08-04 15:20:00,194,TV,1.32,6.7,Summer,4
2023-11-25 20:59:00,72,Dishwasher,1.55,-4.0,Fall,1
2023-08-21 10:55:00,249,Washing Machine,0.51,4.7,Summer,1
2023-01-14 12:47:00,190,Fridge,0.19,32.1,Winter,4
2023-05-20 11:52:00,478,TV,1.49,22.7,Spring,3
2023-03-22 18:52:00,139,Heater,2.12,6.4,Winter,4
2023-08-02 07:37:00,176,Microwave,1.84,13.6,Summer,2
2023-09-29 06:27:00,484,Dishwasher,0.85,29.3,Summer,2
2023-01-07 08:04:00,113,TV,1.29,28.8,Winter,5
2023-05-08 06:16:00,52,Fridge,0.32,21.9,Spring,5
2023-03-26 18:59:00,435,Dishwasher,1.29,38.7,Winter,3
2023-04-21 11:24:00,55,Oven,0.56,5.6,Spring,4
2023-09-04 01:28:00,426,Fridge,0.4,34.8,Summer,1
2023-04-22 10:22:00,273,Washing Machine,1.93,-5.3,Spring,4
2023-10-19 21:28:00,419,Computer,1.54,14.2,Fall,1
2023-10-08 13:50:00,223,Heater,4.96,-3.7,Fall,2
2023-04-16 18:04:00,2,Oven,1.56,31.8,Spring,1
2023-11-22 20:12:00,64,Lights,1.51,3.5,Fall,1
2023-09-08 04:58:00,462,Washing Machine,0.41,5.6,Summer,1
2023-11-28 15:36:00,214,Heater,2.96,6.0,Fall,3
2023-11-13 08:01:00,476,Washing Machine,1.72,-3.8,Fall,3
2023-02-10 03:05:00,231,Heater,4.88,10.2,Winter,3
2023-11-07 16:59:00,209,Microwave,0.41,-0.7,Fall,3
2023-07-18 21:41:00,302,Air Conditioning,2.02,22.7,Summer,4
2023-11-11 07:58:00,212,Oven,1.71,16.0,Fall,4
2023-12-15 01:57:00,479,Lights,0.63,4.0,Fall,4
2023-04-17 14:50:00,492,TV,1.16,22.8,Spring,1
2023-04-16 08:04:00,174,Washing Machine,0.31,17.7,Spring,4
2023-09-20 21:55:00,311,Lights,1.73,12.5,Summer,5
2023-03-05 15:14:00,210,Dishwasher,0.75,21.3,Winter,2
2023-04-12 06:28:00,23,Dishwasher,1.36,15.9,Spring,2
2023-09-22 08:05:00,329,Air Conditioning,2.71,9.1,Summer,2
2023-09-02 22:55:00,168,Air Conditioning,2.46,35.1,Summer,3
2023-08-07 15:47:00,278,Fridge,0.37,33.3,Summer,2
2023-02-05 14:28:00,158,Microwave,1.69,18.6,Winter,2
2023-09-21 13:16:00,32,Oven,1.84,-5.9,Summer,1
2023-11-28 05:47:00,497,Computer,1.73,-8.2,Fall,2
2023-10-28 11:01:00,122,Oven,1.14,1.9,Fall,3
2023-11-05 06:04:00,134,Lights,1.85,-6.6,Fall,1
2023-04-07 07:04:00,169,Oven,1.71,20.4,Spring,2
2023-07-10 01:49:00,301,Washing Machine,0.22,19.1,Summer,3
2023-11-23 18:15:00,25,Microwave,0.32,-8.2,Fall,2
2023-09-10 13:12:00,455,Fridge,0.32,20.8,Summer,2
2023-03-06 04:17:00,269,Lights,0.46,26.0,Winter,2
2023-04-15 02:48:00,65,Oven,2.0,37.3,Spring,4
2023-08-04 11:19:00,445,TV,1.68,14.0,Summer,3
2023-07-03 14:39:00,371,Heater,3.93,-2.7,Summer,1
2023-02-04 08:43:00,56,Oven,0.37,24.8,Winter,3
2023-12-15 04:31:00,220,Lights,1.69,-1.0,Fall,1
2023-02-16 01:56:00,169,Dishwasher,1.53,34.5,Winter,1
2023-03-05 15:48:00,211,Dishwasher,0.79,11.4,Winter,2
2023-03-18 15:27:00,390,Oven,0.55,30.7,Winter,1
2023-11-12 19:23:00,147,Fridge,0.19,37.7,Fall,1
2023-05-21 12:05:00,475,Heater,3.75,2.1,Spring,4
2023-07-08 09:08:00,256,Heater,3.3,37.1,Summer,3
2023-09-07 02:46:00,261,Oven,0.76,1.4,Summer,1
2023-05-05 18:44:00,85,Heater,3.57,23.7,Spring,4
2023-03-04 19:09:00,380,Washing Machine,0.5,14.8,Winter,3
2023-08-09 06:13:00,230,Washing Machine,0.79,32.6,Summer,4
2023-02-01 23:37:00,499,Air Conditioning,4.91,20.8,Winter,1
2023-05-06 13:11:00,155,Air Conditioning,2.55,22.3,Spring,4
2023-12-26 08:38:00,464,Dishwasher,1.93,34.0,Fall,3
2023-08-30 07:14:00,212,Washing Machine,1.56,17.8,Summer,3
2023-04-02 16:45:00,340,Oven,1.42,23.4,Spring,5
2023-04-15 20:45:00,491,TV,0.61,-8.7,Spring,5
2023-11-21 23:23:00,54,Lights,1.56,37.0,Fall,2
2023-06-17 19:42:00,59,Oven,0.44,0.5,Spring,2
2023-08-12 02:52:00,323,Computer,0.3,35.8,Summer,3
2023-06-09 06:17:00,130,Washing Machine,1.12,10.6,Spring,5
2023-02-03 20:57:00,341,TV,1.49,19.4,Winter,3
2023-10-21 08:05:00,497,Heater,2.14,26.2,Fall,2
2023-01-07 02:55:00,107,Microwave,0.7,32.3,Winter,4
2023-03-08 15:52:00,162,Computer,1.64,23.5,Winter,2
2023-10-04 04:51:00,474,Lights,1.84,28.1,Fall,2
2023-07-21 18:00:00,331,Fridge,0.29,37.8,Summer,2
2023-06-26 00:10:00,144,Computer,1.71,20.2,Spring,4
2023-04-07 03:48:00,73,Air Conditioning,2.91,-4.0,Spring,4
2023-08-19 06:15:00,457,Microwave,0.75,6.9,Summer,3
2023-06-13 13:27:00,85,Oven,0.89,34.0,Spring,4
2023-06-08 09:00:00,365,Heater,3.12,10.5,Spring,2
2023-07-25 19:43:00,35,Lights,1.6,24.0,Summer,2
2023-03-31 14:35:00,339,Washing Machine,0.74,30.2,Winter,4
2023-11-08 11:55:00,98,Washing Machine,1.71,37.7,Fall,1
2023-11-07 12:33:00,415,Lights,0.81,10.8,Fall,5
2023-03-20 06:58:00,353,Microwave,1.51,-3.6,Winter,1
2023-11-21 18:14:00,368,Heater,3.22,1.6,Fall,3
2023-05-02 14:21:00,401,Heater,4.95,11.0,Spring,3
2023-10-05 14:35:00,78,Air Conditioning,4.5,26.8,Fall,1
2023-02-19 03:57:00,255,TV,0.57,28.0,Winter,1
2023-10-07 07:24:00,470,Oven,0.21,29.1,Fall,2
2023-09-21 23:40:00,176,Dishwasher,0.81,5.1,Summer,1
2023-01-02 00:49:00,133,Air Conditioning,3.51,6.8,Winter,3
2023-03-21 04:18:00,236,Lights,1.57,24.1,Winter,5
2023-12-11 06:55:00,422,Heater,2.94,10.2,Fall,1
2023-07-26 23:45:00,10,Oven,1.36,-7.7,Summer,4
2023-02-11 22:20:00,215,Fridge,0.16,29.9,Winter,2
2023-12-03 07:51:00,105,TV,0.98,2.1,Fall,2
2023-09-08 10:44:00,7,Microwave,0.93,4.2,Summer,3
2023-06-18 13:54:00,191,Oven,1.79,32.8,Spring,2
2023-07-19 07:23:00,382,Washing Machine,1.27,31.9,Summer,4
2023-07-09 13:12:00,155,Heater,5.0,39.3,Summer,5
2023-08-25 20:32:00,190,Computer,1.27,28.6,Summer,2
2023-06-08 15:06:00,156,Washing Machine,1.99,36.6,Spring,2
2023-07-12 09:29:00,180,Air Conditioning,4.77,24.7,Summer,2
2023-11-07 01:54:00,345,Washing Machine,1.48,-0.9,Fall,3
2023-08-12 05:25:00,267,Lights,1.96,5.3,Summer,4
2023-10-25 05:15:00,363,TV,1.44,-8.2,Fall,1
2023-11-30 03:45:00,190,Air Conditioning,3.76,-7.1,Fall,1
2023-06-10 23:17:00,244,Heater,2.02,36.6,Spring,1
2023-04-01 13:53:00,256,Heater,4.5,23.3,Spring,5
2023-03-25 16:37:00,463,Microwave,0.84,20.4,Winter,2
2023-11-25 22:02:00,217,Air Conditioning,4.67,-0.6,Fall,2
2023-09-20 21:22:00,11,Computer,1.61,29.5,Summer,4
2023-10-03 10:55:00,469,Heater,2.32,-0.4,Fall,1
2023-03-08 13:09:00,336,Lights,1.52,4.8,Winter,4
2023-10-02 11:26:00,452,Microwave,0.52,27.7,Fall,3
2023-02-02 19:13:00,393,Microwave,1.11,33.0,Winter,4
2023-05-12 16:07:00,373,Lights,0.26,36.0,Spring,1
2023-10-21 08:33:00,389,Fridge,0.49,-8.0,Fall,4
2023-09-10 16:07:00,45,Dishwasher,0.93,13.4,Summer,4
2023-04-19 02:11:00,70,Computer,0.34,28.6,Spring,1
2023-11-13 06:19:00,163,Lights,1.37,35.4,Fall,3
2023-03-11 17:45:00,205,Dishwasher,0.4,20.6,Winter,4
2023-01-07 06:19:00,178,Heater,4.24,39.0,Winter,1
2023-09-07 01:12:00,176,Computer,0.29,22.2,Summer,5
2023-09-15 16:01:00,140,Oven,0.54,3.0,Summer,2
2023-11-30 17:15:00,378,Computer,1.8,25.1,Fall,4
2023-12-17 18:46:00,259,Microwave,1.22,36.5,Fall,3
2023-01-24 16:49:00,157,Dishwasher,1.23,14.6,Winter,1
2023-04-27 20:46:00,407,Computer,1.17,33.1,Spring,1
2023-10-18 21:24:00,166,Computer,1.73,4.6,Fall,2
2023-11-06 18:58:00,409,Lights,0.92,38.2,Fall,3
2023-09-01 20:13:00,238,Washing Machine,1.52,17.5,Summer,1
2023-12-04 03:06:00,84,Heater,2.83,29.9,Fall,1
2023-07-22 02:25:00,294,Lights,1.52,33.9,Summer,5
2023-12-13 01:52:00,46,Air Conditioning,3.42,26.2,Fall,2
2023-11-23 03:02:00,317,Oven,0.25,32.7,Fall,2
2023-10-23 02:48:00,424,Computer,0.53,13.7,Fall,4
2023-10-23 04:28:00,45,Heater,4.65,19.8,Fall,4
2023-01-25 00:57:00,69,TV,1.42,8.2,Winter,2
2023-11-20 13:51:00,297,Computer,0.39,31.0,Fall,2
2023-08-07 10:04:00,144,Dishwasher,1.35,-6.6,Summer,4
2023-04-09 15:47:00,378,Dishwasher,0.35,11.8,Spring,1
2023-11-17 20:28:00,121,Fridge,0.47,3.9,Fall,2
2023-10-07 21:19:00,92,Lights,1.0,2.1,Fall,1
2023-07-29 09:28:00,471,Fridge,0.14,7.6,Summer,2
2023-02-17 07:07:00,108,Heater,3.55,21.1,Winter,5
2023-08-22 07:50:00,194,Dishwasher,0.44,25.7,Summer,2
2023-06-16 08:59:00,284,TV,0.82,30.8,Spring,2
2023-07-29 19:37:00,215,Fridge,0.26,2.3,Summer,3
2023-03-24 21:08:00,391,Fridge,0.29,12.3,Winter,2
2023-04-20 00:07:00,477,Heater,4.92,4.4,Spring,5
2023-07-18 09:48:00,345,Microwave,1.13,38.5,Summer,1
2023-05-23 21:36:00,169,Heater,2.44,8.5,Spring,2
2023-07-01 20:57:00,438,Heater,2.74,33.9,Summer,3
2023-11-10 22:19:00,385,Heater,4.89,-6.9,Fall,3
2023-12-18 15:24:00,29,Washing Machine,0.7,3.4,Fall,3
2023-09-04 13:08:00,87,Microwave,0.45,10.8,Summer,5
2023-01-15 05:56:00,362,Washing Machine,0.24,38.1,Winter,1
2023-07-06 21:58:00,107,Air Conditioning,4.36,39.6,Summer,2
2023-09-06 04:32:00,371,TV,1.74,-3.2,Summer,2
2023-04-17 12:16:00,94,Washing Machine,1.17,23.5,Spring,1
2023-02-16 18:37:00,280,Washing Machine,0.94,10.2,Winter,2
2023-10-11 23:20:00,20,Lights,0.89,15.4,Fall,3
2023-10-09 09:20:00,44,Air Conditioning,4.67,4.4,Fall,1
2023-09-04 12:42:00,192,Air Conditioning,4.57,24.9,Summer,1
2023-06-16 04:00:00,445,Oven,1.08,-0.4,Spring,5
2023-11-13 06:38:00,46,Dishwasher,1.35,18.4,Fall,5
2023-01-31 00:00:00,300,Fridge,0.28,5.4,Winter,2
2023-03-23 20:20:00,370,Fridge,0.31,12.5,Winter,5
2023-05-24 10:37:00,350,TV,0.6,3.2,Spring,1
2023-08-10 06:20:00,380,Washing Machine,1.94,2.6,Summer,2
2023-01-06 10:06:00,446,Air Conditioning,3.09,7.3,Winter,3
2023-03-29 06:56:00,376,Fridge,0.28,15.8,Winter,2
2023-06-14 23:55:00,41,Fridge,0.31,-9.9,Spring,1
2023-06-05 20:08:00,239,Microwave,0.93,16.2,Spring,1
2023-08-12 18:06:00,151,Lights,0.25,21.4,Summer,5
2023-02-20 00:21:00,66,Air Conditioning,4.11,14.5,Winter,1
2023-12-17 07:20:00,421,Dishwasher,0.43,15.6,Fall,4
2023-02-13 12:12:00,414,Oven,0.82,-7.8,Winter,4
2023-05-15 23:06:00,215,Air Conditioning,2.51,34.1,Spring,5
2023-01-20 14:16:00,147,Fridge,0.38,6.0,Winter,5
2023-01-22 23:40:00,349,Heater,4.75,37.6,Winter,4
2023-11-02 02:49:00,6,Microwave,0.78,31.7,Fall,3
2023-02-17 05:08:00,308,Microwave,0.77,4.9,Winter,2
2023-12-13 18:37:00,43,TV,1.11,-1.6,Fall,4
2023-12-26 11:52:00,293,Washing Machine,1.31,31.1,Fall,3
2023-11-08 05:15:00,290,Air Conditioning,3.51,6.6,Fall,4
2023-08-23 14:27:00,500,Dishwasher,0.29,-2.0,Summer,5
2023-12-01 23:46:00,236,Lights,0.72,17.6,Fall,3
2023-01-30 06:35:00,151,Lights,1.6,0.6,Winter,2
2023-12-12 06:51:00,483,Computer,0.5,-6.3,Fall,3
2023-02-19 00:05:00,331,Washing Machine,1.96,37.8,Winter,2
2023-06-17 21:09:00,412,TV,1.44,39.6,Spring,2
2023-11-26 08:10:00,18,Fridge,0.18,28.1,Fall,3
2023-02-13 07:43:00,198,Oven,0.26,3.2,Winter,1
2023-11-11 19:11:00,141,TV,1.42,-7.1,Fall,2
2023-12-16 17:52:00,151,Oven,1.38,7.7,Fall,2
2023-06-05 11:22:00,84,Microwave,1.55,-1.9,Spring,3
2023-09-14 20:49:00,147,Fridge,0.31,-8.8,Summer,3
2023-02-08 14:37:00,19,Computer,0.25,27.3,Winter,5
2023-09-06 00:46:00,76,Air Conditioning,3.25,32.2,Summer,1
2023-07-24 23:15:00,118,Heater,4.07,39.6,Summer,3
2023-03-29 23:55:00,468,Microwave,1.46,4.3,Winter,2
2023-03-23 12:17:00,62,Lights,1.67,36.8,Winter,3
2023-03-01 00:20:00,207,Lights,1.1,-6.0,Winter,3
2023-01-29 14:35:00,454,Dishwasher,1.16,-8.3,Winter,5
2023-01-03 23:25:00,485,Lights,0.6,13.9,Winter,3
2023-04-21 19:29:00,423,Dishwasher,0.62,39.2,Spring,4
2023-05-13 13:39:00,300,Oven,1.54,7.7,Spring,5
2023-11-20 18:08:00,298,Microwave,1.75,20.1,Fall,1
2023-04-21 10:59:00,458,Air Conditioning,3.58,22.8,Spring,2
2023-08-31 13:38:00,239,Lights,0.88,6.6,Summer,5
2023-10-14 04:13:00,396,Air Conditioning,3.18,26.2,Fall,5
2023-07-10 17:32:00,375,Dishwasher,1.89,22.0,Summer,1
2023-09-21 11:45:00,214,Lights,0.81,30.3,Summer,2
2023-11-30 03:55:00,253,Fridge,0.13,30.1,Fall,2
2023-04-20 06:58:00,199,Lights,0.77,-2.9,Spring,3
2023-12-12 14:47:00,51,Dishwasher,0.95,-3.9,Fall,5
2023-10-07 13:08:00,61,Washing Machine,0.24,-7.1,Fall,5
2023-01-18 01:14:00,131,TV,1.94,3.5,Winter,3
2023-11-21 21:53:00,344,Dishwasher,0.47,28.8,Fall,5
2023-07-29 13:15:00,306,Lights,1.97,9.5,Summer,4
2023-05-15 19:25:00,494,Air Conditioning,4.36,6.1,Spring,3
2023-02-17 02:17:00,91,TV,1.32,9.2,Winter,3
2023-09-24 09:25:00,216,Microwave,0.54,8.5,Summer,1
2023-10-12 11:49:00,129,Computer,0.76,7.8,Fall,4
2023-01-12 02:24:00,489,Computer,0.72,-0.0,Winter,2
2023-06-21 19:02:00,367,Air Conditioning,2.61,6.2,Spring,5
2023-04-02 09:22:00,330,Heater,4.93,30.9,Spring,4
2023-10-26 05:35:00,270,Dishwasher,0.98,24.3,Fall,4
2023-12-29 09:57:00,422,Oven,0.73,24.0,Fall,4
2023-07-22 22:37:00,427,Oven,1.98,23.9,Summer,5
2023-01-29 00:21:00,326,Washing Machine,1.25,1.4,Winter,5
2023-04-05 13:50:00,51,Microwave,0.97,14.0,Spring,1
2023-12-18 16:33:00,451,Microwave,0.8,11.7,Fall,5
2023-05-03 16:27:00,174,Fridge,0.38,-7.8,Spring,3
2023-12-01 00:30:00,54,Oven,0.48,30.7,Fall,4
2023-07-23 06:00:00,218,Lights,1.64,18.4,Summer,5
2023-04-05 09:01:00,137,Air Conditioning,4.03,-6.1,Spring,5
2023-01-20 08:14:00,489,Air Conditioning,4.05,-1.8,Winter,3
2023-03-02 21:12:00,363,Dishwasher,0.44,-3.4,Winter,5
2023-06-22 22:52:00,408,Heater,2.52,3.0,Spring,4
2023-07-23 09:26:00,246,Washing Machine,1.3,35.4,Summer,1
2023-03-26 18:53:00,341,Computer,0.75,-5.5,Winter,3
2023-05-10 21:05:00,250,Fridge,0.12,12.0,Spring,1
2023-09-29 03:52:00,15,Heater,2.59,24.9,Summer,2
2023-12-27 14:24:00,239,Lights,1.34,25.9,Fall,5
2023-08-28 09:45:00,170,Fridge,0.46,2.9,Summer,5
2023-05-28 13:03:00,278,Air Conditioning,3.29,18.9,Spring,1
2023-02-18 05:22:00,27,Microwave,0.46,29.0,Winter,3
2023-02-19 17:11:00,355,Microwave,1.82,18.9,Winter,2
2023-09-03 11:34:00,79,Washing Machine,1.6,34.1,Summer,3
2023-08-22 22:57:00,369,Heater,3.69,-2.4,Summer,1
2023-11-20 12:13:00,295,Microwave,0.63,-2.4,Fall,3
2023-12-06 11:40:00,133,Heater,3.15,1.7,Fall,2
2023-07-01 16:49:00,78,Oven,1.45,26.4,Summer,5
2023-07-21 13:20:00,420,TV,0.24,23.5,Summer,4
2023-02-05 14:08:00,186,Oven,0.94,-6.5,Winter,5
2023-05-13 15:24:00,194,Oven,1.82,-0.1,Spring,2
2023-08-18 05:50:00,225,Microwave,1.9,32.2,Summer,5
2023-03-07 00:40:00,372,Air Conditioning,3.02,39.0,Winter,1
2023-10-04 19:05:00,156,Microwave,1.63,17.0,Fall,4
2023-07-29 23:52:00,311,Air Conditioning,3.62,-1.7,Summer,1
2023-04-23 13:01:00,473,Washing Machine,1.32,1.5,Spring,2
2023-01-16 14:15:00,140,Dishwasher,1.75,-5.9,Winter,2
2023-08-24 22:56:00,213,Heater,3.14,-6.6,Summer,4
2023-05-04 23:09:00,42,Air Conditioning,2.04,19.6,Spring,3
2023-06-04 10:27:00,140,Dishwasher,1.79,1.9,Spring,3
2023-10-06 17:21:00,139,Air Conditioning,4.91,4.1,Fall,3
2023-06-04 08:13:00,205,Air Conditioning,4.34,22.9,Spring,2
2023-09-23 22:20:00,251,Air Conditioning,3.59,-9.0,Summer,5
2023-05-06 14:09:00,209,Microwave,1.41,-4.9,Spring,3
2023-02-06 12:32:00,239,Lights,1.95,37.6,Winter,4
2023-04-25 13:03:00,302,Computer,0.89,24.6,Spring,5
2023-05-09 16:56:00,266,Microwave,1.47,17.0,Spring,3
2023-02-03 03:11:00,204,Microwave,1.54,25.2,Winter,1
2023-08-11 07:58:00,104,Fridge,0.39,22.2,Summer,2
2023-03-02 05:12:00,148,Computer,1.78,1.5,Winter,3
2023-03-13 15:37:00,348,Heater,2.34,6.4,Winter,5
2023-10-19 07:30:00,118,Microwave,1.61,29.7,Fall,1
2023-05-07 19:51:00,71,Fridge,0.25,26.5,Spring,1
2023-05-26 07:27:00,100,Fridge,0.15,23.7,Spring,2
2023-01-15 08:40:00,204,TV,0.28,-8.9,Winter,5
2023-08-31 05:07:00,398,Washing Machine,0.2,16.5,Summer,1
2023-02-26 16:55:00,413,Heater,3.74,4.9,Winter,4
2023-07-07 07:45:00,358,TV,1.72,-7.8,Summer,3
2023-10-17 19:04:00,351,Computer,1.36,-2.1,Fall,2
2023-02-06 01:00:00,59,Dishwasher,0.64,22.2,Winter,5
2023-06-22 05:12:00,4,Microwave,0.64,5.5,Spring,3
2023-07-16 13:44:00,245,Washing Machine,0.99,5.5,Summer,5
2023-01-27 05:59:00,474,Washing Machine,1.77,28.5,Winter,2
2023-01-04 19:05:00,324,Washing Machine,0.81,16.5,Winter,3
2023-05-06 15:25:00,130,Fridge,0.37,8.9,Spring,2
2023-04-17 04:56:00,155,TV,1.84,5.7,Spring,2
2023-10-21 22:21:00,311,Dishwasher,1.88,-0.2,Fall,4
2023-09-17 12:14:00,335,Washing Machine,1.5,6.0,Summer,1
2023-09-07 18:01:00,85,Heater,2.29,-9.5,Summer,3
2023-06-26 01:57:00,207,Dishwasher,1.7,-5.1,Spring,1
2023-08-29 02:29:00,379,Heater,2.11,6.1,Summer,2
2023-06-08 10:03:00,142,Computer,1.72,-1.7,Spring,3
2023-01-18 18:11:00,269,Dishwasher,0.41,8.4,Winter,3
2023-07-11 16:40:00,470,Fridge,0.5,18.3,Summer,1
2023-10-14 01:11:00,372,Dishwasher,0.93,20.8,Fall,1
2023-06-09 05:56:00,379,Heater,4.12,30.6,Spring,2
2023-12-13 22:04:00,101,TV,1.83,37.6,Fall,5
2023-02-15 03:08:00,393,Oven,1.66,2.3,Winter,5
2023-01-27 10:10:00,101,Air Conditioning,3.95,25.8,Winter,1
2023-10-16 18:19:00,377,Oven,0.48,4.9,Fall,5
2023-05-07 02:20:00,176,Air Conditioning,2.19,35.5,Spring,1
2023-04-24 08:33:00,493,Lights,0.97,-6.3,Spring,3
2023-08-26 10:35:00,487,Dishwasher,1.56,-5.8,Summer,2
2023-01-14 17:16:00,437,Air Conditioning,4.19,4.1,Winter,4
2023-10-07 23:38:00,257,Fridge,0.2,11.2,Fall,4
2023-03-17 00:17:00,55,Lights,0.72,17.4,Winter,4
2023-03-23 15:37:00,105,Microwave,1.52,20.8,Winter,1
2023-08-03 23:33:00,426,Washing Machine,0.35,17.1,Summer,5
2023-09-02 23:58:00,150,Oven,0.74,26.1,Summer,5
2023-01-10 11:03:00,18,Washing Machine,1.36,17.6,Winter,5
2023-10-12 10:43:00,477,Computer,0.7,35.9,Fall,1
2023-07-18 16:01:00,377,Air Conditioning,3.69,32.0,Summer,3
2023-03-27 04:09:00,493,Fridge,0.47,35.5,Winter,5
2023-05-25 19:12:00,255,Washing Machine,1.47,22.3,Spring,4
2023-12-29 21:29:00,37,Dishwasher,1.88,5.4,Fall,3
2023-08-14 17:28:00,397,Air Conditioning,4.0,-5.7,Summer,3
2023-02-16 21:41:00,379,Washing Machine,1.48,0.5,Winter,1
2023-09-15 21:24:00,293,Air Conditioning,3.07,30.0,Summer,1
2023-03-19 12:54:00,129,Dishwasher,0.27,19.1,Winter,5
2023-04-29 07:52:00,91,Washing Machine,1.62,-6.2,Spring,2
2023-04-07 19:36:00,443,Microwave,0.75,34.8,Spring,4
2023-05-14 18:36:00,482,Computer,1.7,-4.4,Spring,4
2023-11-16 13:09:00,8,Heater,4.88,33.7,Fall,2
2023-07-08 22:15:00,301,Dishwasher,1.67,36.0,Summer,2
2023-03-30 02:30:00,324,Heater,4.47,33.2,Winter,1
2023-12-01 22:30:00,211,Lights,0.41,23.4,Fall,3
2023-07-16 19:45:00,289,Air Conditioning,4.16,34.2,Summer,4
2023-07-09 11:27:00,211,TV,0.35,-1.6,Summer,2
2023-10-28 09:42:00,85,TV,0.97,0.2,Fall,2
2023-10-13 08:44:00,290,Computer,1.11,14.2,Fall,4
2023-06-07 08:54:00,24,Dishwasher,1.58,1.4,Spring,5
2023-01-22 04:14:00,316,Heater,2.11,-9.7,Winter,4
2023-03-25 08:42:00,64,Dishwasher,1.53,20.0,Winter,1
2023-04-17 20:47:00,420,Oven,0.75,27.3,Spring,2
2023-04-17 19:26:00,379,Air Conditioning,3.84,-4.1,Spring,2
2023-04-08 06:54:00,231,Oven,1.57,23.6,Spring,1
2023-12-07 01:11:00,344,Air Conditioning,2.47,18.0,Fall,1
2023-10-19 05:03:00,405,Fridge,0.5,11.5,Fall,5
2023-09-21 07:19:00,306,Dishwasher,0.34,2.0,Summer,2
2023-05-30 05:02:00,417,Washing Machine,0.85,15.8,Spring,4
2023-12-07 10:02:00,434,TV,0.83,-4.7,Fall,5
2023-01-20 19:18:00,8,Fridge,0.23,28.6,Winter,5
2023-11-01 11:08:00,182,Dishwasher,1.34,5.1,Fall,2
2023-11-20 02:52:00,180,Microwave,1.88,22.8,Fall,4
2023-07-14 23:04:00,35,Air Conditioning,2.62,32.4,Summer,2
2023-07-30 18:59:00,102,Microwave,0.2,28.8,Summer,2
2023-02-17 05:18:00,258,Fridge,0.35,8.6,Winter,3
2023-05-01 03:54:00,237,Lights,0.82,7.6,Spring,2
2023-10-29 20:20:00,368,Fridge,0.19,13.6,Fall,5
2023-08-01 05:16:00,106,Lights,0.94,-1.7,Summer,5
2023-12-01 03:28:00,244,Oven,1.13,20.8,Fall,4
2023-07-29 19:12:00,35,Washing Machine,1.15,26.4,Summer,2
2023-11-30 07:04:00,387,Microwave,1.58,13.9,Fall,5
2023-12-22 13:10:00,451,TV,0.78,26.7,Fall,2
2023-10-08 09:27:00,353,Fridge,0.42,-7.3,Fall,1
2023-04-09 16:50:00,316,Fridge,0.25,29.2,Spring,5
2023-03-11 21:30:00,491,Fridge,0.26,7.0,Winter,1
2023-08-19 20:12:00,378,Computer,1.77,21.5,Summer,3
2023-06-02 09:02:00,400,Microwave,0.55,9.9,Spring,4
2023-11-27 06:36:00,344,Heater,3.16,25.6,Fall,2
2023-09-04 04:45:00,271,Fridge,0.44,29.8,Summer,1
2023-07-15 13:03:00,435,Microwave,0.76,34.8,Summer,1
2023-08-15 06:19:00,135,Lights,1.53,-8.8,Summer,3
2023-10-24 16:30:00,189,Fridge,0.21,36.9,Fall,4
2023-09-03 20:37:00,359,Lights,1.9,23.1,Summer,4
2023-03-29 23:40:00,440,Dishwasher,0.92,15.8,Winter,1
2023-09-24 23:33:00,22,Microwave,1.78,20.3,Summer,4
