Appliance Type,timestamp,Energy Consumption (kWh)
Air Conditioning,2023-01-23 22:00:00,11.469999999999999
Air Conditioning,2023-01-23 23:00:00,8.04
Air Conditioning,2023-01-24 00:00:00,4.74
Air Conditioning,2023-01-24 01:00:00,4.34
Air Conditioning,2023-01-24 02:00:00,3.22
Air Conditioning,2023-01-24 03:00:00,0.0
Air Conditioning,2023-01-24 04:00:00,6.24
Air Conditioning,2023-01-24 05:00:00,7.43
Air Conditioning,2023-01-24 06:00:00,0.0
Air Conditioning,2023-01-24 07:00:00,0.0
Air Conditioning,2023-01-24 08:00:00,2.0
Air Conditioning,2023-01-24 09:00:00,0.0
Air Conditioning,2023-01-24 10:00:00,7.82
Air Conditioning,2023-01-24 11:00:00,2.55
Air Conditioning,2023-01-24 12:00:00,4.27
Air Conditioning,2023-01-24 13:00:00,3.77
Air Conditioning,2023-01-24 14:00:00,0.0
Air Conditioning,2023-01-24 15:00:00,6.48
Air Conditioning,2023-01-24 16:00:00,9.709999999999999
Air Conditioning,2023-01-24 17:00:00,4.52
Air Conditioning,2023-01-24 18:00:00,0.0
Air Conditioning,2023-01-24 19:00:00,0.0
Air Conditioning,2023-01-24 20:00:00,4.09
Air Conditioning,2023-01-24 21:00:00,10.52
Air Conditioning,2023-01-24 22:00:00,2.31
Air Conditioning,2023-01-24 23:00:00,2.3
Air Conditioning,2023-01-25 00:00:00,8.58
Air Conditioning,2023-01-25 01:00:00,0.0
Air Conditioning,2023-01-25 02:00:00,7.289999999999999
Air Conditioning,2023-01-25 03:00:00,0.0
Air Conditioning,2023-01-25 04:00:00,0.0
Air Conditioning,2023-01-25 05:00:00,0.0
Air Conditioning,2023-01-25 06:00:00,0.0
Air Conditioning,2023-01-25 07:00:00,2.97
Air Conditioning,2023-01-25 08:00:00,9.86
Air Conditioning,2023-01-25 09:00:00,4.85
Air Conditioning,2023-01-25 10:00:00,0.0
Air Conditioning,2023-01-25 11:00:00,4.66
Air Conditioning,2023-01-25 12:00:00,0.0
Air Conditioning,2023-01-25 13:00:00,0.0
Air Conditioning,2023-01-25 14:00:00,0.0
Air Conditioning,2023-01-25 15:00:00,10.950000000000001
Air Conditioning,2023-01-25 16:00:00,2.95
Air Conditioning,2023-01-25 17:00:00,2.85
Air Conditioning,2023-01-25 18:00:00,3.78
Air Conditioning,2023-01-25 19:00:00,0.0
Air Conditioning,2023-01-25 20:00:00,3.48
Air Conditioning,2023-01-25 21:00:00,2.71
Air Conditioning,2023-01-25 22:00:00,0.0
Air Conditioning,2023-01-25 23:00:00,4.2
Air Conditioning,2023-01-26 00:00:00,6.550000000000001
Air Conditioning,2023-01-26 01:00:00,0.0
Air Conditioning,2023-01-26 02:00:00,6.71
Air Conditioning,2023-01-26 03:00:00,0.0
Air Conditioning,2023-01-26 04:00:00,2.33
Air Conditioning,2023-01-26 05:00:00,0.0
Air Conditioning,2023-01-26 06:00:00,0.0
Air Conditioning,2023-01-26 07:00:00,6.31
Air Conditioning,2023-01-26 08:00:00,11.58
Air Conditioning,2023-01-26 09:00:00,0.0
Air Conditioning,2023-01-26 10:00:00,0.0
Air Conditioning,2023-01-26 11:00:00,3.36
Air Conditioning,2023-01-26 12:00:00,3.21
Air Conditioning,2023-01-26 13:00:00,2.22
Air Conditioning,2023-01-26 14:00:00,7.91
Air Conditioning,2023-01-26 15:00:00,0.0
Air Conditioning,2023-01-26 16:00:00,6.95
Air Conditioning,2023-01-26 17:00:00,4.16
Air Conditioning,2023-01-26 18:00:00,0.0
Air Conditioning,2023-01-26 19:00:00,2.67
Air Conditioning,2023-01-26 20:00:00,4.98
Air Conditioning,2023-01-26 21:00:00,0.0
Air Conditioning,2023-01-26 22:00:00,0.0
Air Conditioning,2023-01-26 23:00:00,8.46
Air Conditioning,2023-01-27 00:00:00,4.31
Air Conditioning,2023-01-27 01:00:00,4.08
Air Conditioning,2023-01-27 02:00:00,4.31
Air Conditioning,2023-01-27 03:00:00,0.0
Air Conditioning,2023-01-27 04:00:00,8.16
Air Conditioning,2023-01-27 05:00:00,2.31
Air Conditioning,2023-01-27 06:00:00,8.870000000000001
Air Conditioning,2023-01-27 07:00:00,9.16
Air Conditioning,2023-01-27 08:00:00,2.47
Air Conditioning,2023-01-27 09:00:00,2.76
Air Conditioning,2023-01-27 10:00:00,3.95
Air Conditioning,2023-01-27 11:00:00,4.38
Air Conditioning,2023-01-27 12:00:00,0.0
Air Conditioning,2023-01-27 13:00:00,8.09
Air Conditioning,2023-01-27 14:00:00,0.0
Air Conditioning,2023-01-27 15:00:00,3.93
Air Conditioning,2023-01-27 16:00:00,0.0
Air Conditioning,2023-01-27 17:00:00,0.0
Air Conditioning,2023-01-27 18:00:00,3.62
Air Conditioning,2023-01-27 19:00:00,0.0
Air Conditioning,2023-01-27 20:00:00,2.95
Air Conditioning,2023-01-27 21:00:00,0.0
Air Conditioning,2023-01-27 22:00:00,2.76
Air Conditioning,2023-01-27 23:00:00,0.0
Air Conditioning,2023-01-28 00:00:00,6.949999999999999
Air Conditioning,2023-01-28 01:00:00,0.0
Air Conditioning,2023-01-28 02:00:00,0.0
Air Conditioning,2023-01-28 03:00:00,2.45
Air Conditioning,2023-01-28 04:00:00,3.24
Air Conditioning,2023-01-28 05:00:00,6.87
Air Conditioning,2023-01-28 06:00:00,7.390000000000001
Air Conditioning,2023-01-28 07:00:00,4.86
Air Conditioning,2023-01-28 08:00:00,4.61
Air Conditioning,2023-01-28 09:00:00,4.99
Air Conditioning,2023-01-28 10:00:00,3.03
Air Conditioning,2023-01-28 11:00:00,4.77
Air Conditioning,2023-01-28 12:00:00,2.62
Air Conditioning,2023-01-28 13:00:00,13.15
Air Conditioning,2023-01-28 14:00:00,7.58
Air Conditioning,2023-01-28 15:00:00,0.0
Air Conditioning,2023-01-28 16:00:00,8.37
Air Conditioning,2023-01-28 17:00:00,2.49
Air Conditioning,2023-01-28 18:00:00,0.0
Air Conditioning,2023-01-28 19:00:00,9.22
Air Conditioning,2023-01-28 20:00:00,0.0
Air Conditioning,2023-01-28 21:00:00,0.0
Air Conditioning,2023-01-28 22:00:00,7.91
Air Conditioning,2023-01-28 23:00:00,0.0
Air Conditioning,2023-01-29 00:00:00,0.0
Air Conditioning,2023-01-29 01:00:00,4.46
Air Conditioning,2023-01-29 02:00:00,3.27
Air Conditioning,2023-01-29 03:00:00,0.0
Air Conditioning,2023-01-29 04:00:00,0.0
Air Conditioning,2023-01-29 05:00:00,0.0
Air Conditioning,2023-01-29 06:00:00,0.0
Air Conditioning,2023-01-29 07:00:00,0.0
Air Conditioning,2023-01-29 08:00:00,2.47
Air Conditioning,2023-01-29 09:00:00,10.56
Air Conditioning,2023-01-29 10:00:00,0.0
Air Conditioning,2023-01-29 11:00:00,4.77
Air Conditioning,2023-01-29 12:00:00,0.0
Air Conditioning,2023-01-29 13:00:00,0.0
Air Conditioning,2023-01-29 14:00:00,3.95
Air Conditioning,2023-01-29 15:00:00,19.16
Air Conditioning,2023-01-29 16:00:00,0.0
Air Conditioning,2023-01-29 17:00:00,8.65
Air Conditioning,2023-01-29 18:00:00,3.51
Air Conditioning,2023-01-29 19:00:00,0.0
Air Conditioning,2023-01-29 20:00:00,0.0
Air Conditioning,2023-01-29 21:00:00,0.0
Air Conditioning,2023-01-29 22:00:00,4.85
Air Conditioning,2023-01-29 23:00:00,2.3
Air Conditioning,2023-01-30 00:00:00,7.24
Air Conditioning,2023-01-30 01:00:00,4.69
Air Conditioning,2023-01-30 02:00:00,0.0
Air Conditioning,2023-01-30 03:00:00,4.72
Air Conditioning,2023-01-30 04:00:00,0.0
Air Conditioning,2023-01-30 05:00:00,7.5
Air Conditioning,2023-01-30 06:00:00,13.530000000000001
Air Conditioning,2023-01-30 07:00:00,2.32
Air Conditioning,2023-01-30 08:00:00,11.0
Air Conditioning,2023-01-30 09:00:00,0.0
Air Conditioning,2023-01-30 10:00:00,8.85
Air Conditioning,2023-01-30 11:00:00,0.0
Air Conditioning,2023-01-30 12:00:00,2.05
Air Conditioning,2023-01-30 13:00:00,0.0
Air Conditioning,2023-01-30 14:00:00,2.45
Air Conditioning,2023-01-30 15:00:00,0.0
Air Conditioning,2023-01-30 16:00:00,4.95
Air Conditioning,2023-01-30 17:00:00,3.52
Air Conditioning,2023-01-30 18:00:00,6.6899999999999995
Air Conditioning,2023-01-30 19:00:00,0.0
Air Conditioning,2023-01-30 20:00:00,3.67
Air Conditioning,2023-01-30 21:00:00,4.21
Air Conditioning,2023-01-30 22:00:00,0.0
Air Conditioning,2023-01-30 23:00:00,0.0
Air Conditioning,2023-01-31 00:00:00,7.17
Air Conditioning,2023-01-31 01:00:00,3.91
Air Conditioning,2023-01-31 02:00:00,3.21
Air Conditioning,2023-01-31 03:00:00,6.609999999999999
Air Conditioning,2023-01-31 04:00:00,0.0
Air Conditioning,2023-01-31 05:00:00,0.0
Air Conditioning,2023-01-31 06:00:00,8.69
Air Conditioning,2023-01-31 07:00:00,0.0
Air Conditioning,2023-01-31 08:00:00,0.0
Air Conditioning,2023-01-31 09:00:00,0.0
Air Conditioning,2023-01-31 10:00:00,0.0
Air Conditioning,2023-01-31 11:00:00,0.0
Air Conditioning,2023-01-31 12:00:00,3.48
Air Conditioning,2023-01-31 13:00:00,3.91
Air Conditioning,2023-01-31 14:00:00,7.1899999999999995
Air Conditioning,2023-01-31 15:00:00,4.42
Air Conditioning,2023-01-31 16:00:00,0.0
Air Conditioning,2023-01-31 17:00:00,0.0
Air Conditioning,2023-01-31 18:00:00,0.0
Air Conditioning,2023-01-31 19:00:00,0.0
Air Conditioning,2023-01-31 20:00:00,2.27
Air Conditioning,2023-01-31 21:00:00,0.0
Air Conditioning,2023-01-31 22:00:00,3.69
Air Conditioning,2023-01-31 23:00:00,12.77
Air Conditioning,2023-02-01 00:00:00,3.68
Air Conditioning,2023-02-01 01:00:00,0.0
Air Conditioning,2023-02-01 02:00:00,12.14
Air Conditioning,2023-02-01 03:00:00,0.0
Air Conditioning,2023-02-01 04:00:00,0.0
Air Conditioning,2023-02-01 05:00:00,3.61
Air Conditioning,2023-02-01 06:00:00,0.0
Air Conditioning,2023-02-01 07:00:00,8.45
Air Conditioning,2023-02-01 08:00:00,6.99
Air Conditioning,2023-02-01 09:00:00,0.0
Air Conditioning,2023-02-01 10:00:00,20.42
Air Conditioning,2023-02-01 11:00:00,2.24
Air Conditioning,2023-02-01 12:00:00,4.7
Air Conditioning,2023-02-01 13:00:00,0.0
Air Conditioning,2023-02-01 14:00:00,3.76
Air Conditioning,2023-02-01 15:00:00,9.04
Air Conditioning,2023-02-01 16:00:00,2.55
Air Conditioning,2023-02-01 17:00:00,7.04
Air Conditioning,2023-02-01 18:00:00,0.0
Air Conditioning,2023-02-01 19:00:00,0.0
Air Conditioning,2023-02-01 20:00:00,6.83
Air Conditioning,2023-02-01 21:00:00,2.98
Air Conditioning,2023-02-01 22:00:00,2.38
Air Conditioning,2023-02-01 23:00:00,9.100000000000001
Air Conditioning,2023-02-02 00:00:00,0.0
Air Conditioning,2023-02-02 01:00:00,0.0
Air Conditioning,2023-02-02 02:00:00,6.43
Air Conditioning,2023-02-02 03:00:00,4.73
Air Conditioning,2023-02-02 04:00:00,0.0
Air Conditioning,2023-02-02 05:00:00,5.11
Air Conditioning,2023-02-02 06:00:00,3.45
Air Conditioning,2023-02-02 07:00:00,6.0
Air Conditioning,2023-02-02 08:00:00,2.74
Air Conditioning,2023-02-02 09:00:00,5.609999999999999
Air Conditioning,2023-02-02 10:00:00,4.54
Air Conditioning,2023-02-02 11:00:00,0.0
Air Conditioning,2023-02-02 12:00:00,9.57
Air Conditioning,2023-02-02 13:00:00,3.86
Air Conditioning,2023-02-02 14:00:00,0.0
Air Conditioning,2023-02-02 15:00:00,4.97
Air Conditioning,2023-02-02 16:00:00,2.92
Air Conditioning,2023-02-02 17:00:00,0.0
Air Conditioning,2023-02-02 18:00:00,4.14
Air Conditioning,2023-02-02 19:00:00,2.81
Air Conditioning,2023-02-02 20:00:00,8.82
Air Conditioning,2023-02-02 21:00:00,11.31
Air Conditioning,2023-02-02 22:00:00,12.780000000000001
Air Conditioning,2023-02-02 23:00:00,3.36
Air Conditioning,2023-02-03 00:00:00,0.0
Air Conditioning,2023-02-03 01:00:00,3.61
Air Conditioning,2023-02-03 02:00:00,3.68
Air Conditioning,2023-02-03 03:00:00,2.11
Air Conditioning,2023-02-03 04:00:00,0.0
Air Conditioning,2023-02-03 05:00:00,8.48
Air Conditioning,2023-02-03 06:00:00,0.0
Air Conditioning,2023-02-03 07:00:00,0.0
Air Conditioning,2023-02-03 08:00:00,0.0
Air Conditioning,2023-02-03 09:00:00,12.149999999999999
Air Conditioning,2023-02-03 10:00:00,12.66
Air Conditioning,2023-02-03 11:00:00,6.4
Air Conditioning,2023-02-03 12:00:00,8.17
Air Conditioning,2023-02-03 13:00:00,0.0
Air Conditioning,2023-02-03 14:00:00,7.52
Air Conditioning,2023-02-03 15:00:00,0.0
Air Conditioning,2023-02-03 16:00:00,0.0
Air Conditioning,2023-02-03 17:00:00,11.42
Air Conditioning,2023-02-03 18:00:00,6.46
Air Conditioning,2023-02-03 19:00:00,2.42
Air Conditioning,2023-02-03 20:00:00,0.0
Air Conditioning,2023-02-03 21:00:00,4.76
Air Conditioning,2023-02-03 22:00:00,3.8
Air Conditioning,2023-02-03 23:00:00,7.4
Air Conditioning,2023-02-04 00:00:00,10.7
Air Conditioning,2023-02-04 01:00:00,0.0
Air Conditioning,2023-02-04 02:00:00,3.2
Air Conditioning,2023-02-04 03:00:00,0.0
Air Conditioning,2023-02-04 04:00:00,0.0
Air Conditioning,2023-02-04 05:00:00,2.59
Air Conditioning,2023-02-04 06:00:00,3.14
Air Conditioning,2023-02-04 07:00:00,3.65
Air Conditioning,2023-02-04 08:00:00,0.0
Air Conditioning,2023-02-04 09:00:00,3.38
Air Conditioning,2023-02-04 10:00:00,5.58
Air Conditioning,2023-02-04 11:00:00,0.0
Air Conditioning,2023-02-04 12:00:00,0.0
Air Conditioning,2023-02-04 13:00:00,3.21
Air Conditioning,2023-02-04 14:00:00,2.53
Air Conditioning,2023-02-04 15:00:00,5.8100000000000005
Air Conditioning,2023-02-04 16:00:00,10.67
Air Conditioning,2023-02-04 17:00:00,4.78
Air Conditioning,2023-02-04 18:00:00,4.4
Air Conditioning,2023-02-04 19:00:00,2.07
Air Conditioning,2023-02-04 20:00:00,4.38
Air Conditioning,2023-02-04 21:00:00,2.06
Air Conditioning,2023-02-04 22:00:00,0.0
Air Conditioning,2023-02-04 23:00:00,0.0
Air Conditioning,2023-02-05 00:00:00,0.0
Air Conditioning,2023-02-05 01:00:00,0.0
Air Conditioning,2023-02-05 02:00:00,3.86
Air Conditioning,2023-02-05 03:00:00,8.2
Air Conditioning,2023-02-05 04:00:00,12.969999999999999
Air Conditioning,2023-02-05 05:00:00,4.36
Air Conditioning,2023-02-05 06:00:00,2.62
Air Conditioning,2023-02-05 07:00:00,8.06
Air Conditioning,2023-02-05 08:00:00,2.1
Air Conditioning,2023-02-05 09:00:00,0.0
Air Conditioning,2023-02-05 10:00:00,4.82
Air Conditioning,2023-02-05 11:00:00,0.0
Air Conditioning,2023-02-05 12:00:00,2.26
Air Conditioning,2023-02-05 13:00:00,0.0
Air Conditioning,2023-02-05 14:00:00,0.0
Air Conditioning,2023-02-05 15:00:00,7.699999999999999
Air Conditioning,2023-02-05 16:00:00,2.84
Air Conditioning,2023-02-05 17:00:00,0.0
Air Conditioning,2023-02-05 18:00:00,2.78
Air Conditioning,2023-02-05 19:00:00,0.0
Air Conditioning,2023-02-05 20:00:00,2.46
Air Conditioning,2023-02-05 21:00:00,4.56
Air Conditioning,2023-02-05 22:00:00,0.0
Air Conditioning,2023-02-05 23:00:00,6.890000000000001
Air Conditioning,2023-02-06 00:00:00,7.15
Air Conditioning,2023-02-06 01:00:00,11.67
Air Conditioning,2023-02-06 02:00:00,10.15
Air Conditioning,2023-02-06 03:00:00,13.86
Air Conditioning,2023-02-06 04:00:00,3.14
Air Conditioning,2023-02-06 05:00:00,3.67
Air Conditioning,2023-02-06 06:00:00,0.0
Air Conditioning,2023-02-06 07:00:00,0.0
Air Conditioning,2023-02-06 08:00:00,0.0
Air Conditioning,2023-02-06 09:00:00,0.0
Air Conditioning,2023-02-06 10:00:00,3.89
Air Conditioning,2023-02-06 11:00:00,20.88
Air Conditioning,2023-02-06 12:00:00,2.39
Air Conditioning,2023-02-06 13:00:00,0.0
Air Conditioning,2023-02-06 14:00:00,7.42
Air Conditioning,2023-02-06 15:00:00,4.81
Air Conditioning,2023-02-06 16:00:00,0.0
Air Conditioning,2023-02-06 17:00:00,0.0
Air Conditioning,2023-02-06 18:00:00,0.0
Air Conditioning,2023-02-06 19:00:00,2.2
Air Conditioning,2023-02-06 20:00:00,8.96
Air Conditioning,2023-02-06 21:00:00,0.0
Air Conditioning,2023-02-06 22:00:00,22.6
Air Conditioning,2023-02-06 23:00:00,4.58
Air Conditioning,2023-02-07 00:00:00,9.280000000000001
Air Conditioning,2023-02-07 01:00:00,0.0
Air Conditioning,2023-02-07 02:00:00,7.23
Air Conditioning,2023-02-07 03:00:00,6.0600000000000005
Air Conditioning,2023-02-07 04:00:00,0.0
Air Conditioning,2023-02-07 05:00:00,10.8
Air Conditioning,2023-02-07 06:00:00,9.27
Air Conditioning,2023-02-07 07:00:00,2.23
Air Conditioning,2023-02-07 08:00:00,4.76
Air Conditioning,2023-02-07 09:00:00,4.03
Air Conditioning,2023-02-07 10:00:00,2.49
Air Conditioning,2023-02-07 11:00:00,8.76
Air Conditioning,2023-02-07 12:00:00,5.99
Air Conditioning,2023-02-07 13:00:00,3.16
Air Conditioning,2023-02-07 14:00:00,0.0
Air Conditioning,2023-02-07 15:00:00,0.0
Air Conditioning,2023-02-07 16:00:00,0.0
Air Conditioning,2023-02-07 17:00:00,0.0
Air Conditioning,2023-02-07 18:00:00,17.36
Air Conditioning,2023-02-07 19:00:00,10.799999999999999
Air Conditioning,2023-02-07 20:00:00,3.85
Air Conditioning,2023-02-07 21:00:00,0.0
Air Conditioning,2023-02-07 22:00:00,4.91
Air Conditioning,2023-02-07 23:00:00,0.0
Air Conditioning,2023-02-08 00:00:00,0.0
Air Conditioning,2023-02-08 01:00:00,4.91
Air Conditioning,2023-02-08 02:00:00,3.55
Air Conditioning,2023-02-08 03:00:00,0.0
Air Conditioning,2023-02-08 04:00:00,3.67
Air Conditioning,2023-02-08 05:00:00,3.25
Air Conditioning,2023-02-08 06:00:00,0.0
Air Conditioning,2023-02-08 07:00:00,10.870000000000001
Air Conditioning,2023-02-08 08:00:00,11.94
Air Conditioning,2023-02-08 09:00:00,4.4
Air Conditioning,2023-02-08 10:00:00,4.85
Air Conditioning,2023-02-08 11:00:00,3.65
Air Conditioning,2023-02-08 12:00:00,8.21
Air Conditioning,2023-02-08 13:00:00,0.0
Air Conditioning,2023-02-08 14:00:00,3.2
Air Conditioning,2023-02-08 15:00:00,2.13
Air Conditioning,2023-02-08 16:00:00,2.14
Air Conditioning,2023-02-08 17:00:00,0.0
Air Conditioning,2023-02-08 18:00:00,0.0
Air Conditioning,2023-02-08 19:00:00,5.84
Air Conditioning,2023-02-08 20:00:00,0.0
Air Conditioning,2023-02-08 21:00:00,3.98
Air Conditioning,2023-02-08 22:00:00,0.0
Air Conditioning,2023-02-08 23:00:00,0.0
Air Conditioning,2023-02-09 00:00:00,4.76
Air Conditioning,2023-02-09 01:00:00,3.74
Air Conditioning,2023-02-09 02:00:00,7.3500000000000005
Air Conditioning,2023-02-09 03:00:00,3.85
Air Conditioning,2023-02-09 04:00:00,8.35
Air Conditioning,2023-02-09 05:00:00,13.870000000000001
Air Conditioning,2023-02-09 06:00:00,3.08
Air Conditioning,2023-02-09 07:00:00,0.0
Air Conditioning,2023-02-09 08:00:00,3.58
Air Conditioning,2023-02-09 09:00:00,2.72
Air Conditioning,2023-02-09 10:00:00,5.869999999999999
Air Conditioning,2023-02-09 11:00:00,0.0
Air Conditioning,2023-02-09 12:00:00,6.38
Air Conditioning,2023-02-09 13:00:00,13.73
Air Conditioning,2023-02-09 14:00:00,6.93
Air Conditioning,2023-02-09 15:00:00,11.57
Air Conditioning,2023-02-09 16:00:00,2.54
Air Conditioning,2023-02-09 17:00:00,3.32
Air Conditioning,2023-02-09 18:00:00,4.03
Air Conditioning,2023-02-09 19:00:00,12.18
Air Conditioning,2023-02-09 20:00:00,6.790000000000001
Air Conditioning,2023-02-09 21:00:00,0.0
Air Conditioning,2023-02-09 22:00:00,3.59
Air Conditioning,2023-02-09 23:00:00,0.0
Air Conditioning,2023-02-10 00:00:00,7.98
Air Conditioning,2023-02-10 01:00:00,0.0
Air Conditioning,2023-02-10 02:00:00,2.83
Air Conditioning,2023-02-10 03:00:00,8.64
Air Conditioning,2023-02-10 04:00:00,10.65
Air Conditioning,2023-02-10 05:00:00,0.0
Air Conditioning,2023-02-10 06:00:00,4.37
Air Conditioning,2023-02-10 07:00:00,0.0
Air Conditioning,2023-02-10 08:00:00,0.0
Air Conditioning,2023-02-10 09:00:00,3.73
Air Conditioning,2023-02-10 10:00:00,3.89
Air Conditioning,2023-02-10 11:00:00,0.0
Air Conditioning,2023-02-10 12:00:00,8.24
Air Conditioning,2023-02-10 13:00:00,6.4399999999999995
Air Conditioning,2023-02-10 14:00:00,6.49
Air Conditioning,2023-02-10 15:00:00,11.25
Air Conditioning,2023-02-10 16:00:00,0.0
Air Conditioning,2023-02-10 17:00:00,4.8
Air Conditioning,2023-02-10 18:00:00,6.720000000000001
Air Conditioning,2023-02-10 19:00:00,4.0
Air Conditioning,2023-02-10 20:00:00,4.3
Air Conditioning,2023-02-10 21:00:00,8.129999999999999
Air Conditioning,2023-02-10 22:00:00,0.0
Air Conditioning,2023-02-10 23:00:00,8.47
Air Conditioning,2023-02-11 00:00:00,0.0
Air Conditioning,2023-02-11 01:00:00,2.52
Air Conditioning,2023-02-11 02:00:00,11.84
Air Conditioning,2023-02-11 03:00:00,0.0
Air Conditioning,2023-02-11 04:00:00,3.0
Air Conditioning,2023-02-11 05:00:00,3.58
Air Conditioning,2023-02-11 06:00:00,18.11
Air Conditioning,2023-02-11 07:00:00,2.57
Air Conditioning,2023-02-11 08:00:00,2.91
Air Conditioning,2023-02-11 09:00:00,3.11
Air Conditioning,2023-02-11 10:00:00,2.61
Air Conditioning,2023-02-11 11:00:00,4.43
Air Conditioning,2023-02-11 12:00:00,3.66
Air Conditioning,2023-02-11 13:00:00,3.65
Air Conditioning,2023-02-11 14:00:00,4.36
Air Conditioning,2023-02-11 15:00:00,2.0
Air Conditioning,2023-02-11 16:00:00,0.0
Air Conditioning,2023-02-11 17:00:00,5.390000000000001
Air Conditioning,2023-02-11 18:00:00,0.0
Air Conditioning,2023-02-11 19:00:00,5.49
Air Conditioning,2023-02-11 20:00:00,2.02
Air Conditioning,2023-02-11 21:00:00,0.0
Air Conditioning,2023-02-11 22:00:00,15.43
Air Conditioning,2023-02-11 23:00:00,0.0
Air Conditioning,2023-02-12 00:00:00,0.0
Air Conditioning,2023-02-12 01:00:00,3.84
Air Conditioning,2023-02-12 02:00:00,0.0
Air Conditioning,2023-02-12 03:00:00,0.0
Air Conditioning,2023-02-12 04:00:00,0.0
Air Conditioning,2023-02-12 05:00:00,2.76
Air Conditioning,2023-02-12 06:00:00,12.58
Air Conditioning,2023-02-12 07:00:00,3.3
Air Conditioning,2023-02-12 08:00:00,0.0
Air Conditioning,2023-02-12 09:00:00,6.2
Air Conditioning,2023-02-12 10:00:00,4.18
Air Conditioning,2023-02-12 11:00:00,8.8
Air Conditioning,2023-02-12 12:00:00,0.0
Air Conditioning,2023-02-12 13:00:00,8.23
Air Conditioning,2023-02-12 14:00:00,3.63
Air Conditioning,2023-02-12 15:00:00,3.15
Air Conditioning,2023-02-12 16:00:00,8.59
Air Conditioning,2023-02-12 17:00:00,0.0
Air Conditioning,2023-02-12 18:00:00,6.24
Air Conditioning,2023-02-12 19:00:00,0.0
Air Conditioning,2023-02-12 20:00:00,0.0
Air Conditioning,2023-02-12 21:00:00,0.0
Air Conditioning,2023-02-12 22:00:00,6.35
Air Conditioning,2023-02-12 23:00:00,0.0
Air Conditioning,2023-02-13 00:00:00,11.99
Air Conditioning,2023-02-13 01:00:00,2.21
Air Conditioning,2023-02-13 02:00:00,9.34
Air Conditioning,2023-02-13 03:00:00,4.72
Air Conditioning,2023-02-13 04:00:00,2.86
Air Conditioning,2023-02-13 05:00:00,0.0
Air Conditioning,2023-02-13 06:00:00,10.399999999999999
Air Conditioning,2023-02-13 07:00:00,8.27
Air Conditioning,2023-02-13 08:00:00,4.33
Air Conditioning,2023-02-13 09:00:00,6.98
Air Conditioning,2023-02-13 10:00:00,5.09
Air Conditioning,2023-02-13 11:00:00,6.65
Air Conditioning,2023-02-13 12:00:00,7.37
Air Conditioning,2023-02-13 13:00:00,0.0
Air Conditioning,2023-02-13 14:00:00,0.0
Air Conditioning,2023-02-13 15:00:00,2.64
Air Conditioning,2023-02-13 16:00:00,0.0
Air Conditioning,2023-02-13 17:00:00,12.42
Air Conditioning,2023-02-13 18:00:00,4.05
Air Conditioning,2023-02-13 19:00:00,0.0
Air Conditioning,2023-02-13 20:00:00,2.42
Air Conditioning,2023-02-13 21:00:00,0.0
